web-scraper-order,web-scraper-start-url,text
"1744268219-1095","https://www.plonkit.net/russia","Giant butterbur (commonly referred to as Sakhalin cabbage) is very common in Sakhalin Oblast, particularly in the southern half. Related plants can very rarely be found in Adygea."
"1744268219-1096","https://www.plonkit.net/russia","This type of white flower (heracleum sosnowskyi) is most commonly found around Moscow, Komi Republic, and Perm Krai."
"1744268219-1097","https://www.plonkit.net/russia","Large amounts of the pink or red flower fireweed (Chamaenerion angustifolium) typically indicates a northern region of Russia. Similarly, most places north of Moscow commonly have fireweed."
"1744268219-1098","https://www.plonkit.net/russia","Sunflowers are common along the border with Ukraine as well as more eastern oblasts like Ulyanovsk, Samara, and northern Orenburg."
"1744268219-1099","https://www.plonkit.net/russia","Blue-pod lupines appear very commonly in northern Vladimir Oblast, eastern Ivanovo Oblast, and southwestern Kostroma Oblast. It can also be found less commonly elsewhere in Kirov Oblast and towards the Baltics."
"1744268219-1100","https://www.plonkit.net/russia","The black poplar is commonly found south, near the border with Ukraine, as well as toward the western border with Kazakhstan."
"1744268219-1101","https://www.plonkit.net/russia","The Russian olive is typically found along the Kazakhstan border."
"1744268219-1102","https://www.plonkit.net/russia","Lined oak trees, often with a single white stripe around the trunk, are extremely common in Kaliningrad."
"1744268219-1103","https://www.plonkit.net/russia","Sparsely planted larches along the road with open rolling fields is common in Tatarstan and adjacent federal subjects."
"1744268219-1104","https://www.plonkit.net/russia","Sandy roadsides are common in Khanty-Mansi and Yamalo-Nenets and adjacent subjects, as well as areas around Nizhny Novgorod on the Volga river. Other notable areas are Karelia, Murmansk, and western Sakha. Beware, however, that sandy roadsides can less commonly be found near rivers in other regions."
"1744268219-1105","https://www.plonkit.net/russia","Red soil is common in the highlighted areas, notably around Izhevsk and Perm, much of Arkhangelsk Oblast, Leningrad Oblast, and Pskov Oblast, and near Volgograd and Astrakhan. Note that this map is by no means exhaustive; red soil can be found almost anywhere in the country near water or iron mines."
"1744268219-1106","https://www.plonkit.net/russia","The Kamchatka peninsula has unique grey gravelly soil, as well as the largest number of volcanoes of any region in Russia. They are frequently seen across the peninsula, and in some places can appear quite close such as in Klyuchi."
"1744268219-1107","https://www.plonkit.net/russia","Extremely gravelly and sometimes dark soil appears as you approach the mountains east of Yakutsk, starting around Keskil."
"1744268219-1108","https://www.plonkit.net/russia","Lush and diverse forests in a hilly landscape characterises the noticeably warmer region around Vladivostok. Most of the coverage is overcast and has a white car with a long antenna. Further south, near the tri-border, you will find a more open rolling hill landscape."
"1744268219-1109","https://www.plonkit.net/russia","The eastern half of the Kolyma Highway going to Magadan features a lot of tall hills and mountains, usually shrouded in a haze. Most of the roads are unpaved and feature dark gravelly soil. The haze is not present in the western half."
"1744268219-1110","https://www.plonkit.net/russia","A presence of Siberian larches and large mountains on a mostly paved, but sometimes wide-gravel road indicates the main road south of Yakutsk, with Generation 4 white car appearing north of Berkakit."
"1744268219-1111","https://www.plonkit.net/russia","Very hazy coverage is found east and south of Mirny, especially along the Vilyuy river. The colour of the haze varies, but it is often orange or white."
"1744268219-1112","https://www.plonkit.net/russia","The landscape in Buryatia is very unique, containing open grassy landscape with shrubs and mountains. It is lusher near Baikal, but the mountains persist."
"1744268219-1113","https://www.plonkit.net/russia","This forest fire haze is found near Lake Gusinoye, southwest of Ulan-Ude in Buryatia. While similar to the haze found near Mirny, the Buryatia haze coverage can typically be recognised by the open rolling landscape, which is not found near Mirny."
"1744268219-1114","https://www.plonkit.net/russia","The main road of Altai Republic has a black car long antenna driving north through the Altai Mountains, often with foggy or rainy coverage."
"1744268219-1115","https://www.plonkit.net/russia","Dry steppe mountains with a long antenna will usually indicate the Tuva Republic. The south part of the main road in the Altai Republic and Tuva can appear similarly dry, so things such as driving direction and cloudiness can be used to distinguish them."
"1744268219-1116","https://www.plonkit.net/russia","The landscape in the far north can be recognised by the relatively flat landscape, with very low vegetation."
"1744268219-1117","https://www.plonkit.net/russia","The coverage in Omsk Oblast is some of the most recognizable in Russia. It is typically summer Generation 4 and has a distinct landscape consisting of green agricultural fields, which are interrupted by isolated patches of (primarily) birch forest."
"1744268219-1118","https://www.plonkit.net/russia","The area west of the Caspian Sea can often be recognised by its extremely dry and flat landscape, especially in Kalmykia, Astrakhan Oblast, and Dagestan."
"1744268219-1119","https://www.plonkit.net/russia","Grassy fields, with bushy vegetation, in early spring Generation 4 coverage is typical for Dagestan. The landscape can either be completely flat or mountainous. These flowers are also quite common in the Generation 4 Dagestan coverage."
"1744268219-1120","https://www.plonkit.net/russia","The Caucasus mountain range is one of the largest mountain ranges in Russia. The tallest mountain in Russia, Mount Elbrus, can be found on the border of the Kabardino-Balkarian Republic and Karachay-Cherkessia."
"1744268219-1121","https://www.plonkit.net/russia","Rocks along the road are extremely common throughout most of Karelia and Murmansk Oblast. They can also be found in Perm Krai and Buryatia but are less common and smaller in size."
"1744268219-1122","https://www.plonkit.net/russia","An open, hilly landscape with low shrubbery and fireweed usually indicates Murmansk. The lower the shrubbery, the more north it generally is."
"1744268219-1123","https://www.plonkit.net/russia","This is a map of Russian area codes. Notably, area codes starting with 8 are in the west, codes starting with 3 are fairly central and codes starting with 4 are either east or around Moscow."
